"id_vaga","titulo_vaga","modalidade_vaga","nome","codigo_candidato","situacao_candidato","data_candidatura","ultima_atualizacao","comentario","recrutador"
"8919","Oracle - EBS R12 MFG","","Murilo Barros","36719","Não Aprovado pelo Cliente","07-06-2022","07-06-2022","Idioma, é necessário inglês fluente, profissional não se sentiu confortável para fazer a entrevista em inglês","Emanuelly Vieira"
"8919","Oracle - EBS R12 MFG","","Isabela Caldeira","36658","Prospect","03-06-2022","03-06-2022","","Emanuella Campos"
"8919","Oracle - EBS R12 MFG","","Dr. Anthony Gabriel Nunes","36026","Prospect","09-06-2022","09-06-2022","","Emanuelly Vieira"
"8919","Oracle - EBS R12 MFG","","Heloísa Cavalcante","9262","Prospect","07-06-2022","07-06-2022","","Emanuelly Vieira"
"8919","Oracle - EBS R12 MFG","","Camila Rios","6553","Prospect","09-06-2022","09-06-2022","","Emanuelly Vieira"
"8919","Oracle - EBS R12 MFG","","Dr. Daniel Farias","2637","Prospect","26-05-2022","26-05-2022","","Emanuella Campos"
"8920","Unix Infra - Consulting","","Rhavi Fogaça","32914","Prospect","16-05-2022","16-05-2022","","Ana Lívia Moreira"
"8920","Unix Infra - Consulting","","Pedro Lucas das Neves","32687","Prospect","16-05-2022","16-05-2022","","Ana Lívia Moreira"
"8920","Unix Infra - Consulting","","Mathias Albuquerque","30583","Prospect","16-05-2022","16-05-2022","","Ana Lívia Moreira"
"8922","Analista Adm Pleno - Latam - Replace Mariane Gladys Villarroel Gutierrez","","Sr. Cauã Garcia","35301","Encaminhado ao Requisitante","08-04-2022","08-04-2022","","Sra. Joana Sousa"
"8922","Analista Adm Pleno - Latam - Replace Mariane Gladys Villarroel Gutierrez","","Leandro Cavalcanti","35296","Contratado pela Decision","08-04-2022","28-04-2022","","Sra. Joana Sousa"
"8923","SAP SD Consultant","","Maria Vitória Duarte","30143","Encaminhado ao Requisitante","05-04-2022","05-04-2022","","Yasmin da Rosa"
"8924","SAP FI Consultant","","Ravi Lucca Ribeiro","22165","Prospect","08-04-2022","08-04-2022","","Srta. Bella Ferreira"
"8924","SAP FI Consultant","","Gustavo Rezende","3170","Encaminhado ao Requisitante","08-04-2022","08-04-2022","","Srta. Bella Ferreira"
"8925","TECHLEAD - SENIOR (REMOTO)","","Pedro Lucas Teixeira","36177","Prospect","17-05-2022","17-05-2022","","Lara Duarte"
"8925","TECHLEAD - SENIOR (REMOTO)","","Dr. Otto Costela","36150","Não Aprovado pelo RH","16-05-2022","17-05-2022","Não aprovado pelo Marcus por não possuir experiência o suficiente.","Lara Duarte"
"8925","TECHLEAD - SENIOR (REMOTO)","","Antony da Costa","36136","Prospect","16-05-2022","16-05-2022","","Lara Duarte"
"8925","TECHLEAD - SENIOR (REMOTO)","","Dr. Davi Barros","35949","Prospect","09-05-2022","09-05-2022","","Lara Duarte"
"8925","TECHLEAD - SENIOR (REMOTO)","","Dr. Benjamim Leão","35918","Prospect","05-05-2022","05-05-2022","","Clara Rios"
"8925","TECHLEAD - SENIOR (REMOTO)","","Ana Laura Casa Grande","35916","Prospect","05-05-2022","05-05-2022","","Clara Rios"
"8925","TECHLEAD - SENIOR (REMOTO)","","Dr. Lucca Araújo","35706","Prospect","29-04-2022","29-04-2022","","Clara Rios"
"8925","TECHLEAD - SENIOR (REMOTO)","","Emanuel Vargas","35563","Não Aprovado pelo Requisitante","22-04-2022","05-05-2022","Feedback do Marcus: Candidato muito novo para assumir a gestão do Hapvida, lá ele irá coordenador pessoas bem mais velhas do que ele. Dentro do Hapvida o perfil dele seria mais adequado para Dev Pl ou Sr.","Luna Correia"
"8925","TECHLEAD - SENIOR (REMOTO)","","Dr. Henry Porto","35482","Desistiu","19-04-2022","19-04-2022","Busca vaga de especialista","Maria Clara Pires"
"8925","TECHLEAD - SENIOR (REMOTO)","","Olívia Ferreira","35481","Desistiu","19-04-2022","26-04-2022","Sem interesse em novas oportunidades","Maria Clara Pires"
"8925","TECHLEAD - SENIOR (REMOTO)","","Marina Gomes","35362","Prospect","12-04-2022","12-04-2022","","Clara Rios"
"8925","TECHLEAD - SENIOR (REMOTO)","","Sra. Daniela Pastor","35342","Prospect","11-04-2022","11-04-2022","","Maria Clara Pires"
"8925","TECHLEAD - SENIOR (REMOTO)","","Sra. Maria Laura Pastor","35251","Prospect","18-05-2022","18-05-2022","","Maria Clara Pires"
"8925","TECHLEAD - SENIOR (REMOTO)","","Sara Monteiro","35246","Prospect","18-05-2022","18-05-2022","","Maria Clara Pires"
"8925","TECHLEAD - SENIOR (REMOTO)","","Srta. Sofia Costela","35188","Prospect","06-04-2022","06-04-2022","","Emanuella Campos"
"8925","TECHLEAD - SENIOR (REMOTO)","","Davi Luiz Andrade","35187","Prospect","06-04-2022","06-04-2022","","Emanuella Campos"
"8925","TECHLEAD - SENIOR (REMOTO)","","Luiz Henrique Santos","35186","Prospect","06-04-2022","06-04-2022","","Emanuella Campos"
"8925","TECHLEAD - SENIOR (REMOTO)","","Milena Casa Grande","35185","Prospect","06-04-2022","06-04-2022","","Emanuella Campos"
"8925","TECHLEAD - SENIOR (REMOTO)","","Dr. Cauã da Luz","35184","Prospect","06-04-2022","06-04-2022","","Emanuella Campos"
"8925","TECHLEAD - SENIOR (REMOTO)","","João Miguel Cardoso","35183","Prospect","06-04-2022","06-04-2022","","Emanuella Campos"
"8925","TECHLEAD - SENIOR (REMOTO)","","Stephany Siqueira","35173","Prospect","06-04-2022","06-04-2022","","Maria Clara Pires"
"8925","TECHLEAD - SENIOR (REMOTO)","","Stella Cunha","35140","Prospect","05-04-2022","05-04-2022","","Maria Clara Pires"
"8925","TECHLEAD - SENIOR (REMOTO)","","Anna Liz Pimenta","35119","Desistiu","05-04-2022","18-05-2022","Sem interesse em novas oportunidades","Maria Clara Pires"
"8925","TECHLEAD - SENIOR (REMOTO)","","Maria Isis Garcia","35113","Prospect","05-04-2022","05-04-2022","","Maria Clara Pires"
"8925","TECHLEAD - SENIOR (REMOTO)","","Diego Cunha","35104","Prospect","05-04-2022","05-04-2022","","Maria Clara Pires"
"8926","DESENVOLVEDOR BACK-END C#","","José Miguel Nascimento","35293","Contratado pela Decision","08-04-2022","14-04-2022","Previsão de início em 21/04/2022","Maria Clara Pires"
"8926","DESENVOLVEDOR BACK-END C#","","Emanuel da Rocha","35277","Não Aprovado pelo RH","08-04-2022","08-04-2022","Sem domínio de alguns requisitos essenciais da vaga","Maria Clara Pires"
"8926","DESENVOLVEDOR BACK-END C#","","Sra. Melissa Sousa","35213","Prospect","07-04-2022","07-04-2022","","Luna Correia"
"8926","DESENVOLVEDOR BACK-END C#","","Srta. Ana Lívia Pires","35212","Prospect","07-04-2022","07-04-2022","","Luna Correia"
"8926","DESENVOLVEDOR BACK-END C#","","Pedro Marques","35208","Prospect","07-04-2022","07-04-2022","","Luna Correia"
"8926","DESENVOLVEDOR BACK-END C#","","Sr. Vitor Gabriel Aragão","35204","Prospect","07-04-2022","07-04-2022","","Luna Correia"
"8926","DESENVOLVEDOR BACK-END C#","","Dr. Henry Gabriel da Conceição","35172","Prospect","06-04-2022","06-04-2022","","Maria Clara Pires"
"8926","DESENVOLVEDOR BACK-END C#","","Mirella Santos","35142","Prospect","06-04-2022","06-04-2022","","Emanuella Campos"
"8926","DESENVOLVEDOR BACK-END C#","","Sr. Bernardo Cunha","35138","Prospect","06-04-2022","06-04-2022","","Emanuella Campos"
"8926","DESENVOLVEDOR BACK-END C#","","Dra. Maria Alice Fonseca","35136","Prospect","06-04-2022","06-04-2022","","Emanuella Campos"
"8926","DESENVOLVEDOR BACK-END C#","","Otávio Oliveira","35128","Desistiu","05-04-2022","05-04-2022","Pretensão salarial R$11K CLT e 14k PJ","Maria Clara Pires"
"8926","DESENVOLVEDOR BACK-END C#","","Antônio da Paz","35126","Prospect","05-04-2022","05-04-2022","","Maria Clara Pires"
"8926","DESENVOLVEDOR BACK-END C#","","Dra. Carolina Nogueira","35122","Prospect","05-04-2022","05-04-2022","","Maria Clara Pires"
"8926","DESENVOLVEDOR BACK-END C#","","Sr. João Borges","35121","Desistiu","05-04-2022","24-05-2022","Profissional fez a entrevista e teve retorno ""aguardando nova vaga"" Em 24/05 o gestor Ernani solicitou verificar a disponibilidade do candidato e este declinou por ter iniciado em outra empresa.","Maria Clara Pires"
"8926","DESENVOLVEDOR BACK-END C#","","João Guilherme Rezende","35112","Desistiu","05-04-2022","11-04-2022","Profissional com perfil jr.","Maria Clara Pires"
"8926","DESENVOLVEDOR BACK-END C#","","Diogo Cassiano","35107","Prospect","05-04-2022","05-04-2022","","Maria Clara Pires"
"8926","DESENVOLVEDOR BACK-END C#","","Davi Lucca Ferreira","35036","Desistiu","06-04-2022","18-04-2022","Foi promovido em seu atual emprego","Maria Clara Pires"
"8926","DESENVOLVEDOR BACK-END C#","","Matteo Pires","14006","Desistiu","05-04-2022","06-04-2022","Pretensão CLT 11K e PJ 16k","Maria Clara Pires"
"8927","Delivery Manager / Leader","","Maysa Cunha","35343","Encaminhado ao Requisitante","11-04-2022","11-04-2022","Encaminhado para - 60,00/hora PJ","Ana Lívia Moreira"
"8927","Delivery Manager / Leader","","Ana Lívia Melo","35337","Encaminhado ao Requisitante","11-04-2022","11-04-2022","encaminhado para - 108,00 pretensão PJ","Ana Lívia Moreira"
"8927","Delivery Manager / Leader","","Vinicius Castro","33873","Encaminhado ao Requisitante","05-04-2022","07-04-2022","encaminhado para - 125,00/hora PJ","Ana Lívia Moreira"
"8928","Consultor VISTEX - SR - 155847","","Davi Lucas Gonçalves","24115","Encaminhado ao Requisitante","13-04-2022","13-04-2022","","Ana Carolina Silva"
"8929","Senior DevOps Engineer","","Sr. Antônio Nogueira","6648","Prospect","28-04-2022","28-04-2022","","Laura Pacheco"
"8929","Senior DevOps Engineer","","Fernanda Ramos","713","Encaminhado ao Requisitante","11-04-2022","12-04-2022","","Laura Pacheco"
"8930","Senior Developer","","Diego Oliveira","33325","Inscrito","17-05-2022","","","Caroline Machado"
"8930","Senior Developer","","José Miguel Gonçalves","20511","Prospect","12-04-2022","12-04-2022","","Elisa Barbosa"
"8930","Senior Developer","","Augusto da Luz","17489","Prospect","24-06-2022","24-06-2022","","Emanuelly Vieira"
"8931","Developer - Pl/ Sr","","Antônio Novais","29082","Não Aprovado pelo Requisitante","14-06-2022","20-06-2022","Já está em outra vaga da RDI","Emanuelly Vieira"
"8932","DEV QE","","Srta. Isabela Sousa","37148","Prospect","23-06-2022","23-06-2022","","Clara Rios"
"8932","DEV QE","","Ana Luiza Vieira","26361","Encaminhado ao Requisitante","06-04-2022","06-04-2022","""PRETENSÃO SALARIAL: R$ 20.000 PJ - Negociavél Encaminhado para CLIENTE: RDI -Disponibilidade: Imediata ""","Elisa Barbosa"
"8933","Developer - Pl/ Sr","","José Miguel Gonçalves","20511","Encaminhado ao Requisitante","16-05-2022","16-05-2022","PRETENSÃO SALARIAL: R$ 18.000,00 - PJ Encaminhado para CLIENTE: RDI Disponibilidade:7 DIAS","Elisa Barbosa"
"8933","Developer - Pl/ Sr","","Dr. Murilo Cavalcanti","12780","Encaminhado ao Requisitante","11-04-2022","11-04-2022","PRETENSÃO SALARIAL: R$ 12.000 CLT Encaminhado para CLIENTE: RDI Disponibilidade: 10 DIAS","Elisa Barbosa"
"8934","Developer -C#","","Srta. Lara Machado","35348","Prospect","12-04-2022","12-04-2022","","Elisa Barbosa"
"8935","Senior Developer C# & C++","","Dra. Ana Sophia Nunes","35387","Encaminhado ao Requisitante","13-04-2022","13-04-2022","","Emilly Campos"
"8935","Senior Developer C# & C++","","Rael Câmara","4843","Prospect","19-04-2022","19-04-2022","","Laura Pacheco"
"8936","Analista de Recrutamento & Seleção","","Sabrina Aparecida","35355","Entrevista Técnica","12-04-2022","12-04-2022","Agendada ok","Ana Beatriz Caldeira"
"8936","Analista de Recrutamento & Seleção","","Gael Henrique da Mata","35338","Em avaliação pelo RH","11-04-2022","11-04-2022","","Ana Beatriz Caldeira"
"8936","Analista de Recrutamento & Seleção","","Dra. Yasmin Oliveira","35336","Em avaliação pelo RH","11-04-2022","11-04-2022","","Ana Beatriz Caldeira"
"8936","Analista de Recrutamento & Seleção","","Dr. Vitor Hugo Campos","35171","Desistiu da Contratação","06-04-2022","14-04-2022","","Natália Cavalcanti"
"8936","Analista de Recrutamento & Seleção","","Thomas Pastor","35132","Entrevista Técnica","05-04-2022","06-04-2022","Entrevista em 06/04/22","Ana Beatriz Caldeira"
"8937","RPA Developer - PL","","Valentina Nogueira","35252","Inscrito","07-04-2022","","","Caroline Machado"
"8937","RPA Developer - PL","","Srta. Anna Liz Dias","31894","Encaminhado ao Requisitante","13-04-2022","13-04-2022","Cliente esta analisado cv","Ana Carolina Silva"
"8938","SAP MM RETAIL - 155863","","André Rezende","35047","Encaminhado ao Requisitante","07-04-2022","07-04-2022","","Srta. Bella Ferreira"
"8938","SAP MM RETAIL - 155863","","Raul Novais","12975","Prospect","06-04-2022","06-04-2022","","Yasmin da Rosa"
"8938","SAP MM RETAIL - 155863","","Pietra Garcia","395","Encaminhado ao Requisitante","11-04-2022","11-04-2022","","Srta. Bella Ferreira"
"8939","PL/SQL Developer (13036441)","","Dra. Luísa Pires","36399","Encaminhado ao Requisitante","26-05-2022","26-05-2022","PRETENSÃO SALARIAL: R$ 11.000,00 Encaminhado para CLIENTE: Disponibilidade: 15 DIAS ""","Elisa Barbosa"
"8939","PL/SQL Developer (13036441)","","Dr. Rafael Vargas","35831","Encaminhado ao Requisitante","30-05-2022","30-05-2022","PRETENSÃO SALARIAL: R$ 7.000,00 -CLT Encaminhado para CLIENTE: Disponibilidade: 10 DIAS","Elisa Barbosa"
"8939","PL/SQL Developer (13036441)","","José Martins","26945","Prospect","30-05-2022","30-05-2022","","Elisa Barbosa"
"8943","Tech Lead PL/SQL, Oracle Forms E Java (13036123)","","Sra. Heloisa Sousa","34169","Entrevista Técnica","07-04-2022","13-04-2022","Em Avaliação pela / em 13/04","Elisa Barbosa"
"8943","Tech Lead PL/SQL, Oracle Forms E Java (13036123)","","Heloísa Camargo","23625","Entrevista Técnica","11-05-2022","16-05-2022","Aprovado na triagem de Candidato Interessado no Recurso Avaliação - Aguardando data de entrevista.","Elisa Barbosa"
"8944","Tech Lead PL/SQL, Oracle Forms E Java (13036123)","","Calebe Albuquerque","34903","Desistiu","12-04-2022","22-04-2022","Não tem interesse em novas oportunidades nesse momento","Maria Clara Pires"
"8945","Tech Lead PL/SQL, Oracle Forms E Java (13036123)","","Dr. Gael Henrique Souza","36143","Prospect","16-05-2022","16-05-2022","","Clara Rios"
"8945","Tech Lead PL/SQL, Oracle Forms E Java (13036123)","","Isabella Borges","28432","Prospect","23-05-2022","23-05-2022","","Elisa Barbosa"
"8949","PL/SQL Developer (13036441)","","Paulo Caldeira","35957","Prospect","31-05-2022","31-05-2022","","Clara Rios"
"8950","Oracle Forms Dev - (13036418)","","Dr. Alexandre Andrade","35669","Prospect","27-04-2022","27-04-2022","","Elisa Barbosa"
"8950","Oracle Forms Dev - (13036418)","","Dr. Levi da Rocha","34155","Contratado pela Decision","27-04-2022","19-05-2022","","Clara Rios"
"8950","Oracle Forms Dev - (13036418)","","Ana Laura Duarte","27892","Encaminhado ao Requisitante","16-05-2022","16-05-2022","","Clara Rios"
"8950","Oracle Forms Dev - (13036418)","","Isabelly Silveira","16978","Encaminhado ao Requisitante","29-04-2022","29-04-2022","Pretensão PJ R$77,00 Venda R$ 98,00 Margem 9,38%","Clara Rios"
"8951","Oracle Forms Dev - (13036418)","","Sr. Ravi Souza","36147","Prospect","16-05-2022","16-05-2022","","Laura Pacheco"
"8951","Oracle Forms Dev - (13036418)","","Levi Nascimento","20104","Prospect","17-05-2022","17-05-2022","","Laura Pacheco"
"8952","Oracle Forms Dev - (13036418)","","Leandro Souza","36007","Encaminhado ao Requisitante","23-05-2022","23-05-2022","Pretensão CLT R$ 9.500,00 Atuação remota Disponibilidade em uma semana","Maria Clara Pires"
"8952","Oracle Forms Dev - (13036418)","","Thomas Nunes","35760","Prospect","13-05-2022","13-05-2022","","Elisa Barbosa"
"8952","Oracle Forms Dev - (13036418)","","Daniela Fonseca","35449","Prospect","18-04-2022","18-04-2022","","Elisa Barbosa"
"8952","Oracle Forms Dev - (13036418)","","Dr. Raul Farias","35430","Entrevista Técnica","18-04-2022","09-05-2022","entrará em contato para agendamento de entrevista tecnica.","Elisa Barbosa"
"8952","Oracle Forms Dev - (13036418)","","Yan da Luz","34613","Entrevista Técnica","08-04-2022","13-04-2022","Em Avaliação pela / em 13/04","Elisa Barbosa"
"8952","Oracle Forms Dev - (13036418)","","Mateus Correia","34173","Entrevista Técnica","07-04-2022","13-04-2022","Em Avaliação pela / em 13/04","Elisa Barbosa"
"8952","Oracle Forms Dev - (13036418)","","Dr. Kevin Pires","29250","Encaminhado ao Requisitante","16-05-2022","17-05-2022","Cliente: / Pretensão: R$ 9940 CLT","Emanuella Campos"
"8952","Oracle Forms Dev - (13036418)","","Theodoro Campos","27159","Encaminhado ao Requisitante","18-04-2022","10-05-2022","PRETENSÃO SALARIAL: R$ 17.000,00 - CLT -Negociavél Encaminhado para CLIENTE: Disponibilidade: 10 DIAS","Elisa Barbosa"
"8952","Oracle Forms Dev - (13036418)","","Heloísa Camargo","23625","Prospect","11-05-2022","11-05-2022","","Elisa Barbosa"
"8952","Oracle Forms Dev - (13036418)","","Matteo Barbosa","21807","Prospect","18-04-2022","18-04-2022","","Elisa Barbosa"
"8952","Oracle Forms Dev - (13036418)","","Gabriel Pereira","21741","Desistiu da Contratação","18-04-2022","16-05-2022","Sidney declinou da proposta - .","Elisa Barbosa"
"8952","Oracle Forms Dev - (13036418)","","Vitória Mendonça","21739","Prospect","18-04-2022","18-04-2022","","Elisa Barbosa"
"8952","Oracle Forms Dev - (13036418)","","Hadassa Montenegro","21738","Não Aprovado pelo Cliente","18-04-2022","20-04-2022","O Gerente de contratação da Brazil - 1507 recusou o recurso enviado pois: CV – Academic qualifications not suitable","Elisa Barbosa"
"8952","Oracle Forms Dev - (13036418)","","Yan Duarte","20708","Prospect","07-04-2022","07-04-2022","","Elisa Barbosa"
